======================================================
          DUMPING JIRA DAILY REPORTS
Fri Sep 29 11:44:27 UTC 2017
======================================================
*** Collect from date: 2017-09-28
*** Collect to   date: 2017-09-29
---------------------------
PRTG: retrieving PRTG / HOSTS
API CALL: https://prtg.xtratelecom.es/api/table.xml?username=alvaro.paricio@masmovil.com&passhash=2990680966&count=10000&content=devices&columns=objid,group,host,device,sensor,status,parent,parentid,location,type,name,message&output=csvtable
<Response [200]>
"ID","ID(RAW)","Grupo","Grupo(RAW)","Host","Host(RAW)","Aparato","Aparato(RAW)","Sensor","Sensor(RAW)","Estado","Estado(RAW)","Nodriza","Nodriza(RAW)","ID nodriza","ID nodriza(RAW)","Ubicación","Ubicación(RAW)","Tipo","Tipo(RAW)","Objeto","Objeto(RAW)","Mensaje","Mensaje(RAW)"
"65971","65971","ENSINCA","ENSINCA","10.97.123.52","10.97.123.52","AGW_ITX_02","AGW_ITX_02","","","Disponible","3","","","65970","65970","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","AGW_ITX_02","AGW_ITX_02","","OK"
"65974","65974","IWAN21","IWAN21","10.97.16.202","10.97.16.202","1-254T8-Iwan21 (Rou_Iwan21) [Cisco IOS Cisco Device]","1-254T8-Iwan21 (Rou_Iwan21) [Cisco IOS Cisco Device]","","","Disponible","3","","","65973","65973","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","1-254T8-Iwan21 (Rou_Iwan21) [Cisco IOS Cisco Device]","1-254T8-Iwan21 (Rou_Iwan21) [Cisco IOS Cisco Device]","","OK"
"65990","65990","Federacion Enseñanza (Ferececa)","Federacion Enseñanza (Ferececa)","10.97.43.117","10.97.43.117","Federacion Enseñanza (Ferececa)","Federacion Enseñanza (Ferececa)","","","Pausado","8","","","65989","65989","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Federacion Enseñanza (Ferececa)","Federacion Enseñanza (Ferececa)","","Pausado por dependencia"
"66009","66009","Egd Logistic Sl (Vila-Rodona (Tarragona))","Egd Logistic Sl (Vila-Rodona (Tarragona))","176.222.91.15","176.222.91.15","338653_Egd_Logistics_(Vila-Rodona) 20M Airenetworks","338653_Egd_Logistics_(Vila-Rodona) 20M Airenetworks","","","Pausado","8","","","66008","66008","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","338653_Egd_Logistics_(Vila-Rodona) 20M Airenetworks","338653_Egd_Logistics_(Vila-Rodona) 20M Airenetworks","","Pausado por dependencia"
"66025","66025","SAN JOSE LOPEZ","SAN JOSE LOPEZ","10.97.27.125","10.97.27.125","San Jose Lopez Algeciras GPON 100M BT","San Jose Lopez Algeciras GPON 100M BT","","","Disponible","3","","","58782","58782","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","San Jose Lopez Algeciras GPON 100M BT","San Jose Lopez Algeciras GPON 100M BT","","OK"
"66043","66043","COMARCH SOFTWARE SPAIN SLU","COMARCH SOFTWARE SPAIN SLU","87.124.169.253","87.124.169.253","F33828_Comarch_Software_Spain","F33828_Comarch_Software_Spain","","","Disponible","3","","","66042","66042","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F33828_Comarch_Software_Spain","F33828_Comarch_Software_Spain","","OK"
"66060","66060","RECTIFICADOS SAMI S.L.","RECTIFICADOS SAMI S.L.","10.97.123.149","10.97.123.149","10.97.123.149 (FTTH_10M_SARENET_RECTIFICADOS SAMI) [Webserver]","10.97.123.149 (FTTH_10M_SARENET_RECTIFICADOS SAMI) [Webserver]","","","Disponible","3","","","66059","66059","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","10.97.123.149 (FTTH_10M_SARENET_RECTIFICADOS SAMI) [Webserver]","10.97.123.149 (FTTH_10M_SARENET_RECTIFICADOS SAMI) [Webserver]","","OK"
"66087","66087","ITconic (Telvent)","ITconic (Telvent)","212.230.164.193","212.230.164.193","ITconic_328242 (ITconic (Telvent)) [Cisco IOS Cisco Device]","ITconic_328242 (ITconic (Telvent)) [Cisco IOS Cisco Device]","","","Disponible","3","","","66086","66086","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","ITconic_328242 (ITconic (Telvent)) [Cisco IOS Cisco Device]","ITconic_328242 (ITconic (Telvent)) [Cisco IOS Cisco Device]","","OK"
"66097","66097","INVERSIONES OPTICAS BASTI","INVERSIONES OPTICAS BASTI","10.97.123.129","10.97.123.129","F33668 Inversiones Opticas Basti FTTH 10M Sarenet","F33668 Inversiones Opticas Basti FTTH 10M Sarenet","","","Disponible","3","","","66096","66096","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F33668 Inversiones Opticas Basti FTTH 10M Sarenet","F33668 Inversiones Opticas Basti FTTH 10M Sarenet","","OK"
"66130","66130","PEROXIDOS FARMACEUTICOS","PEROXIDOS FARMACEUTICOS","10.97.123.169","10.97.123.169","F33804 PEROXIDOS FARMACEUTICOS 300M Sarenet","F33804 PEROXIDOS FARMACEUTICOS 300M Sarenet","","","Disponible","3","","","66129","66129","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F33804 PEROXIDOS FARMACEUTICOS 300M Sarenet","F33804 PEROXIDOS FARMACEUTICOS 300M Sarenet","","OK"
"66148","66148","NET TRANSMIT SERVICES","NET TRANSMIT SERVICES","212.230.131.68","212.230.131.68","rou_216513_TransmitNet","rou_216513_TransmitNet","","","Disponible","3","","","66147","66147","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","rou_216513_TransmitNet","rou_216513_TransmitNet","","OK"
"66167","66167","TELECONTACT (INCONCERT)","TELECONTACT (INCONCERT)","10.97.123.57","10.97.123.57","200834_NEWCALL_M.Yuste_PPAL_FTTH_100M Sarenet","200834_NEWCALL_M.Yuste_PPAL_FTTH_100M Sarenet","","","Disponible","3","","","41987","41987","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","200834_NEWCALL_M.Yuste_PPAL_FTTH_100M Sarenet","200834_NEWCALL_M.Yuste_PPAL_FTTH_100M Sarenet","","OK"
"66175","66175","ASK 4 SPAIN LIMITED","ASK 4 SPAIN LIMITED","10.97.42.229","10.97.42.229","338435 SK 4 SPAIN LIMITED (Pamplona)","338435 SK 4 SPAIN LIMITED (Pamplona)","","","Disponible","3","","","60309","60309","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","338435 SK 4 SPAIN LIMITED (Pamplona)","338435 SK 4 SPAIN LIMITED (Pamplona)","","OK"
"66194","66194","DRESYVEN FACT","DRESYVEN FACT","10.97.123.77","10.97.123.77","F38635_Dresyven_Fact","F38635_Dresyven_Fact","","","Disponible","3","","","66193","66193","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F38635_Dresyven_Fact","F38635_Dresyven_Fact","","OK"
"66250","66250","ASOCIACION ESPAÑOLA DE FABRICANTES DE JUGUETES","ASOCIACION ESPAÑOLA DE FABRICANTES DE JUGUETES","62.43.189.220","62.43.189.220","329534 ASOCIACION ESPAÑOLA DE FABRICANTES DE JUGUETES ip de ONO","329534 ASOCIACION ESPAÑOLA DE FABRICANTES DE JUGUETES ip de ONO","","","Disponible","3","","","66249","66249","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","329534 ASOCIACION ESPAÑOLA DE FABRICANTES DE JUGUETES ip de ONO","329534 ASOCIACION ESPAÑOLA DE FABRICANTES DE JUGUETES ip de ONO","","OK"
"66252","66252","ASOCIACION ESPAÑOLA DE FABRICANTES DE JUGUETES","ASOCIACION ESPAÑOLA DE FABRICANTES DE JUGUETES","212.230.40.86","212.230.40.86","ASOCIACION ESPAÑOLA DE FABRICANTES DE JUGUETES ADSL","ASOCIACION ESPAÑOLA DE FABRICANTES DE JUGUETES ADSL","","","Disponible","3","","","66249","66249","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","ASOCIACION ESPAÑOLA DE FABRICANTES DE JUGUETES ADSL","ASOCIACION ESPAÑOLA DE FABRICANTES DE JUGUETES ADSL","","OK"
"66275","66275","NODO - ITX","NODO - ITX","212.230.120.244","212.230.120.244","swi_IGMP-04","swi_IGMP-04","","","Disponible","3","","","36001","36001","","interxion C/ Albasanz, 71 Madrid","Aparato","device","swi_IGMP-04","swi_IGMP-04","","OK"
"66314","66314","COLORES Y COMPUESTOS PLASTICOS","COLORES Y COMPUESTOS PLASTICOS","10.97.129.165","10.97.129.165","1-AWCXO Colores y Compuestos Plasticos LTE Backup","1-AWCXO Colores y Compuestos Plasticos LTE Backup","","","Disponible","3","","","66313","66313","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","1-AWCXO Colores y Compuestos Plasticos LTE Backup","1-AWCXO Colores y Compuestos Plasticos LTE Backup","","OK"
"66332","66332","SABINO MATESANZ","SABINO MATESANZ","213.195.87.63","213.195.87.63","330129_Sabino_Matesanz","330129_Sabino_Matesanz","","","Disponible","3","","","66331","66331","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","330129_Sabino_Matesanz","330129_Sabino_Matesanz","","OK"
"66334","66334","SABINO MATESANZ","SABINO MATESANZ","10.69.245.83","10.69.245.83","Antena_Cliente","Antena_Cliente","","","Disponible","3","","","66331","66331","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Antena_Cliente","Antena_Cliente","","OK"
"66347","66347","PLASTICOS COMPUESTOS","PLASTICOS COMPUESTOS","10.97.129.149","10.97.129.149","1-AH1BC Plasticos Compuestos LTE Backup","1-AH1BC Plasticos Compuestos LTE Backup","","","Disponible","3","","","66329","66329","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","1-AH1BC Plasticos Compuestos LTE Backup","1-AH1BC Plasticos Compuestos LTE Backup","","OK"
"66408","66408","DONGBU DAEWOO ELECTRONICS IBERIA","DONGBU DAEWOO ELECTRONICS IBERIA","10.97.129.229","10.97.129.229","1-84HA3 Daewoo LTE Backup","1-84HA3 Daewoo LTE Backup","","","Pausado (pausado)","7","","","66377","66377","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","1-84HA3 Daewoo LTE Backup","1-84HA3 Daewoo LTE Backup","","[[ Afectado por baja de estación Base (pausado a las 11/09/2017 11:44:38 por Cruz Antonio Perez) ]]: Pausado por usuario"
"66424","66424","Zertia 1-ARH9D","Zertia 1-ARH9D","212.230.131.232","212.230.131.232","rou_1-ARH9D_Zertia_Sesgarrigues","rou_1-ARH9D_Zertia_Sesgarrigues","","","Disponible","3","","","61698","61698","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","rou_1-ARH9D_Zertia_Sesgarrigues","rou_1-ARH9D_Zertia_Sesgarrigues","","OK"
"66447","66447","VEGACOM","VEGACOM","212.231.3.230","212.231.3.230","216195 Vegacom cto FO 1Gbps ppal","216195 Vegacom cto FO 1Gbps ppal","","","Pausado (pausado por )","7","","","46563","46563","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","216195 Vegacom cto FO 1Gbps ppal","216195 Vegacom cto FO 1Gbps ppal","","Pausado por usuario"
"66463","66463","UNITED EUROPHIL S.A.","UNITED EUROPHIL S.A.","10.97.18.220","10.97.18.220","10.97.18.220 (rou_320340_Europhil) [Cisco IOS Cisco Device]","10.97.18.220 (rou_320340_Europhil) [Cisco IOS Cisco Device]","","","Disponible","3","","","66462","66462","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","10.97.18.220 (rou_320340_Europhil) [Cisco IOS Cisco Device]","10.97.18.220 (rou_320340_Europhil) [Cisco IOS Cisco Device]","","OK"
"66472","66472","HURCHILLO-Orihuela","HURCHILLO-Orihuela","10.97.10.184","10.97.10.184","216195 Vegacom 200Mbps radio Abertis Backup","216195 Vegacom 200Mbps radio Abertis Backup","","","Pausado","8","","","43173","43173","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","216195 Vegacom 200Mbps radio Abertis Backup","216195 Vegacom 200Mbps radio Abertis Backup","","Pausado por dependencia"
"66535","66535","J. BELLIDO, S.A","J. BELLIDO, S.A","87.124.169.7","87.124.169.7","F38673_J.Bellido)","F38673_J.Bellido)","","","Disponible","3","","","66534","66534","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F38673_J.Bellido)","F38673_J.Bellido)","","OK"
"66560","66560","216037 Digital Herrera","216037 Digital Herrera","10.97.16.1","10.97.16.1","sw216037_Digital_Herrera (216037_Digital_Herrera_Switch) [Cisco IOS Cisco Device]","sw216037_Digital_Herrera (216037_Digital_Herrera_Switch) [Cisco IOS Cisco Device]","","","Disponible","3","","","66559","66559","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","sw216037_Digital_Herrera (216037_Digital_Herrera_Switch) [Cisco IOS Cisco Device]","sw216037_Digital_Herrera (216037_Digital_Herrera_Switch) [Cisco IOS Cisco Device]","","OK"
"66569","66569","216037 Digital Herrera","216037 Digital Herrera","10.97.16.5","10.97.16.5","216037_Rou_Digital_Herrera_Becerrero","216037_Rou_Digital_Herrera_Becerrero","","","Disponible","3","","","66559","66559","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","216037_Rou_Digital_Herrera_Becerrero","216037_Rou_Digital_Herrera_Becerrero","","OK"
"66577","66577","DONGBU DAEWOO ELECTRONICS IBERIA","DONGBU DAEWOO ELECTRONICS IBERIA","10.97.14.226","10.97.14.226","1-84HA3 Daewoo 100M Adamo ppal","1-84HA3 Daewoo 100M Adamo ppal","","","Disponible","3","","","66377","66377","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","1-84HA3 Daewoo 100M Adamo ppal","1-84HA3 Daewoo 100M Adamo ppal","","OK"
"66593","66593","FASTER","FASTER","212.230.43.150","212.230.43.150","Faster_Denia","Faster_Denia","","","Disponible","3","","","37850","37850","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Faster_Denia","Faster_Denia","","OK"
"66609","66609","TV MAZARRON","TV MAZARRON","10.97.253.146","10.97.253.146","Swi_216135_TV_Mazarron [Cisco IOS Cisco Device]","Swi_216135_TV_Mazarron [Cisco IOS Cisco Device]","","","Pausado","8","","","66551","66551","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Swi_216135_TV_Mazarron [Cisco IOS Cisco Device]","Swi_216135_TV_Mazarron [Cisco IOS Cisco Device]","","Pausado por dependencia"
"66679","66679","DENIAVISION","DENIAVISION","10.97.19.212","10.97.19.212","216128 Deniavision","216128 Deniavision","","","Disponible","3","","","62957","62957","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","216128 Deniavision","216128 Deniavision","","OK"
"66723","66723","TRANSDINA S.A._","TRANSDINA S.A._","212.230.131.231","212.230.131.231","1-AOQTC_TRANSDINA (TRANSDINA S.A._1-AOQTC_20M_Aire) [Cisco IOS Cisco Device]","1-AOQTC_TRANSDINA (TRANSDINA S.A._1-AOQTC_20M_Aire) [Cisco IOS Cisco Device]","","","Disponible","3","","","66722","66722","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","1-AOQTC_TRANSDINA (TRANSDINA S.A._1-AOQTC_20M_Aire) [Cisco IOS Cisco Device]","1-AOQTC_TRANSDINA (TRANSDINA S.A._1-AOQTC_20M_Aire) [Cisco IOS Cisco Device]","","OK"
"66752","66752","ITX","ITX","10.97.23.255","10.97.23.255","SWI_sp_mad_X13 } Te1/13","SWI_sp_mad_X13 } Te1/13","","","Disponible","3","","","66751","66751","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","SWI_sp_mad_X13 } Te1/13","SWI_sp_mad_X13 } Te1/13","","OK"
"66764","66764","LTE Neutra Domaio - Sanxenxo Pontes #5471","LTE Neutra Domaio - Sanxenxo Pontes #5471","10.97.123.113","10.97.123.113","10.97.123.113 (Domaio - Sanxenxo Pontes)","10.97.123.113 (Domaio - Sanxenxo Pontes)","","","Disponible","3","","","66763","66763","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","10.97.123.113 (Domaio - Sanxenxo Pontes)","10.97.123.113 (Domaio - Sanxenxo Pontes)","","OK"
"66765","66765","LTE Neutra Domaio - Sanxenxo Pontes #5471","LTE Neutra Domaio - Sanxenxo Pontes #5471","10.97.123.114","10.97.123.114","10.97.123.114 (Sanxenxo Pontes - Domaio)","10.97.123.114 (Sanxenxo Pontes - Domaio)","","","Disponible","3","","","66763","66763","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","10.97.123.114 (Sanxenxo Pontes - Domaio)","10.97.123.114 (Sanxenxo Pontes - Domaio)","","OK"
"66795","66795","JOYERIAS ROSELIN","JOYERIAS ROSELIN","212.230.127.142","212.230.127.142","Roselin_C.C.Loranca_VPN (Roselin_Loranca_Router VPN) [Cisco IOS ADSL Cisco Device]","Roselin_C.C.Loranca_VPN (Roselin_Loranca_Router VPN) [Cisco IOS ADSL Cisco Device]","","","Disponible","3","","","33750","33750","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Roselin_C.C.Loranca_VPN (Roselin_Loranca_Router VPN) [Cisco IOS ADSL Cisco Device]","Roselin_C.C.Loranca_VPN (Roselin_Loranca_Router VPN) [Cisco IOS ADSL Cisco Device]","","OK"
"66798","66798","JOYERIAS ROSELIN","JOYERIAS ROSELIN","212.230.127.114","212.230.127.114","Roselin_CC_Loranca router Voip","Roselin_CC_Loranca router Voip","","","Disponible","3","","","33750","33750","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Roselin_CC_Loranca router Voip","Roselin_CC_Loranca router Voip","","OK"
"66818","66818","Grupo k Telecomunicaciones SL","Grupo k Telecomunicaciones SL","87.124.169.8","87.124.169.8","200955_Grupo_k_Telecomunicaciones","200955_Grupo_k_Telecomunicaciones","","","Disponible","3","","","66817","66817","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","200955_Grupo_k_Telecomunicaciones","200955_Grupo_k_Telecomunicaciones","","OK"
"66845","66845","MAIRE OPTICAS MADRID SL","MAIRE OPTICAS MADRID SL","10.97.27.37","10.97.27.37","10.97.27.37 (MAIRE OPTICAS MADRID SL ftth 10/10 BT) [Webserver]","10.97.27.37 (MAIRE OPTICAS MADRID SL ftth 10/10 BT) [Webserver]","","","Pausado","8","","","66843","66843","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","10.97.27.37 (MAIRE OPTICAS MADRID SL ftth 10/10 BT) [Webserver]","10.97.27.37 (MAIRE OPTICAS MADRID SL ftth 10/10 BT) [Webserver]","","Pausado por dependencia"
"66887","66887","BOLTIER","BOLTIER","88.12.58.189","88.12.58.189","334454 Boltier 300M FTTH TESA","334454 Boltier 300M FTTH TESA","","","Disponible","3","","","66886","66886","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","334454 Boltier 300M FTTH TESA","334454 Boltier 300M FTTH TESA","","OK"
"66914","66914","SYRIANA","SYRIANA","10.97.14.224","10.97.14.224","Sryana_Barcelona_#5526_Principal (Circuito Principal_ Syriana_Girona_100M_Adamo) [Cisco IOS Cisco Device]","Sryana_Barcelona_#5526_Principal (Circuito Principal_ Syriana_Girona_100M_Adamo) [Cisco IOS Cisco Device]","","","Disponible","3","","","61395","61395","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Sryana_Barcelona_#5526_Principal (Circuito Principal_ Syriana_Girona_100M_Adamo) [Cisco IOS Cisco Device]","Sryana_Barcelona_#5526_Principal (Circuito Principal_ Syriana_Girona_100M_Adamo) [Cisco IOS Cisco Device]","","OK"
"66919","66919","SYRIANA","SYRIANA","10.97.129.185","10.97.129.185","Syriana_Barcelona_LTE_Backup (Circuito Backup_Syriana_Girona_10M_LTE) [Cisco IOS Cisco Device]","Syriana_Barcelona_LTE_Backup (Circuito Backup_Syriana_Girona_10M_LTE) [Cisco IOS Cisco Device]","","","Pausado","8","","","61395","61395","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Syriana_Barcelona_LTE_Backup (Circuito Backup_Syriana_Girona_10M_LTE) [Cisco IOS Cisco Device]","Syriana_Barcelona_LTE_Backup (Circuito Backup_Syriana_Girona_10M_LTE) [Cisco IOS Cisco Device]","","Pausado por dependencia"
"67012","67012","CASERIO ENDANEA","CASERIO ENDANEA","213.195.87.65","213.195.87.65","C338232_Caserio_Endanea","C338232_Caserio_Endanea","","","Disponible","3","","","67011","67011","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","C338232_Caserio_Endanea","C338232_Caserio_Endanea","","OK"
"67014","67014","CASERIO ENDANEA","CASERIO ENDANEA","10.69.245.85","10.69.245.85","Antena_Cliente","Antena_Cliente","","","Disponible","3","","","67011","67011","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Antena_Cliente","Antena_Cliente","","OK"
"67068","67068","TELEFIBRA HUELVA (GIBRALEON)","TELEFIBRA HUELVA (GIBRALEON)","10.97.252.13","10.97.252.13","CEX Conquero - Telefibra Huelva","CEX Conquero - Telefibra Huelva","","","Disponible","3","","","67067","67067","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CEX Conquero - Telefibra Huelva","CEX Conquero - Telefibra Huelva","","OK"
"67070","67070","TELEFIBRA HUELVA (GIBRALEON)","TELEFIBRA HUELVA (GIBRALEON)","10.97.252.14","10.97.252.14","Telefibra Huelva - CEX Conquero","Telefibra Huelva - CEX Conquero","","","Disponible","3","","","67067","67067","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Telefibra Huelva - CEX Conquero","Telefibra Huelva - CEX Conquero","","OK"
"67071","67071","TELEFIBRA HUELVA (GIBRALEON)","TELEFIBRA HUELVA (GIBRALEON)","10.97.15.140","10.97.15.140","rou_F33332_Telefibra_Huelva 300Mbps","rou_F33332_Telefibra_Huelva 300Mbps","","","Disponible","3","","","67067","67067","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","rou_F33332_Telefibra_Huelva 300Mbps","rou_F33332_Telefibra_Huelva 300Mbps","","OK"
"67092","67092","216493 NOLIMIT NETWORKS","216493 NOLIMIT NETWORKS","10.97.10.186","10.97.10.186","216493 Nolimit Networks","216493 Nolimit Networks","","","Disponible","3","","","67091","67091","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","216493 Nolimit Networks","216493 Nolimit Networks","","OK"
"67147","67147","CLIC CENTRO LENG. E INTERCAMB. CULTURAL","CLIC CENTRO LENG. E INTERCAMB. CULTURAL","10.97.123.89","10.97.123.89","10.97.123.89 (FTTH 300/300 OCEANS - CLIC CENTRO LENG. E INTERCAMB. CULTURAL) [Webserver]","10.97.123.89 (FTTH 300/300 OCEANS - CLIC CENTRO LENG. E INTERCAMB. CULTURAL) [Webserver]","","","Disponible","3","","","67146","67146","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","10.97.123.89 (FTTH 300/300 OCEANS - CLIC CENTRO LENG. E INTERCAMB. CULTURAL) [Webserver]","10.97.123.89 (FTTH 300/300 OCEANS - CLIC CENTRO LENG. E INTERCAMB. CULTURAL) [Webserver]","","OK"
"67169","67169","SARVAL BIO INDUSTRIES NOROESTE","SARVAL BIO INDUSTRIES NOROESTE","10.97.42.225","10.97.42.225","337722_SARVAL_10M_Ono (Circuito ONO 10M - 337722 - SARVAL BIO INDUSTRIES NOROESTE) [Cisco IOS Cisco Device]","337722_SARVAL_10M_Ono (Circuito ONO 10M - 337722 - SARVAL BIO INDUSTRIES NOROESTE) [Cisco IOS Cisco Device]","","","Disponible","3","","","67163","67163","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","337722_SARVAL_10M_Ono (Circuito ONO 10M - 337722 - SARVAL BIO INDUSTRIES NOROESTE) [Cisco IOS Cisco Device]","337722_SARVAL_10M_Ono (Circuito ONO 10M - 337722 - SARVAL BIO INDUSTRIES NOROESTE) [Cisco IOS Cisco Device]","","OK"
"67183","67183","F33412_Cablemula_400Mbps","F33412_Cablemula_400Mbps","10.97.244.33","10.97.244.33","CEA Carrascoy - Cablemula","CEA Carrascoy - Cablemula","","","Disponible","3","","","67182","67182","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CEA Carrascoy - Cablemula","CEA Carrascoy - Cablemula","","OK"
"67185","67185","F33412_Cablemula_400Mbps","F33412_Cablemula_400Mbps","10.97.244.34","10.97.244.34","Cablemula - CEA Carrascoy","Cablemula - CEA Carrascoy","","","Disponible","3","","","67182","67182","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Cablemula - CEA Carrascoy","Cablemula - CEA Carrascoy","","OK"
"67187","67187","F33412_Cablemula_400Mbps","F33412_Cablemula_400Mbps","10.97.10.181","10.97.10.181","F33412 Cablemula (Antiguo Cisco 3825)","F33412 Cablemula (Antiguo Cisco 3825)","","","Pausado (pausado)","7","","","67182","67182","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F33412 Cablemula (Antiguo Cisco 3825)","F33412 Cablemula (Antiguo Cisco 3825)","","[[ Cambio de router por switch de capa 3 (pausado a las 30/01/2017 13:49:35 por Cruz Antonio Perez) ]]: Pausado por usuario"
"67206","67206","PLASBEL PLASTICOS","PLASBEL PLASTICOS","212.230.118.233","212.230.118.233","1-5NUIZ Plasbel Plasticos","1-5NUIZ Plasbel Plasticos","","","Disponible","3","","","67205","67205","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","1-5NUIZ Plasbel Plasticos","1-5NUIZ Plasbel Plasticos","","OK"
"67217","67217","MAIRE OPTICAS MADRID SL","MAIRE OPTICAS MADRID SL","87.124.169.17","87.124.169.17","87.124.169.17_Maire_Opticas(Local_C54)_FTTH_SARENET","87.124.169.17_Maire_Opticas(Local_C54)_FTTH_SARENET","","","Pausado","8","","","66843","66843","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","87.124.169.17_Maire_Opticas(Local_C54)_FTTH_SARENET","87.124.169.17_Maire_Opticas(Local_C54)_FTTH_SARENET","","Pausado por dependencia"
"67233","67233","COLORES Y COMPUESTOS PLASTICOS","COLORES Y COMPUESTOS PLASTICOS","10.97.14.228","10.97.14.228","1-AWCXO Colores y Compuestos Plasticos 100M PPAL FO Adamo","1-AWCXO Colores y Compuestos Plasticos 100M PPAL FO Adamo","","","Disponible","3","","","66313","66313","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","1-AWCXO Colores y Compuestos Plasticos 100M PPAL FO Adamo","1-AWCXO Colores y Compuestos Plasticos 100M PPAL FO Adamo","","OK"
"67250","67250","SYRIANA","SYRIANA","10.97.130.141","10.97.130.141","10.97.130.141 (Syriana -- Sor Eulalia Anzizu--Barcelona) [Webserver]","10.97.130.141 (Syriana -- Sor Eulalia Anzizu--Barcelona) [Webserver]","","","Disponible","3","","","61395","61395","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","10.97.130.141 (Syriana -- Sor Eulalia Anzizu--Barcelona) [Webserver]","10.97.130.141 (Syriana -- Sor Eulalia Anzizu--Barcelona) [Webserver]","","OK"
"67265","67265","PLASTICOS COMPUESTOS","PLASTICOS COMPUESTOS","10.97.14.230","10.97.14.230","1-AH1BC Plasticos Compuestos 100M Fibra PPAL Adamo","1-AH1BC Plasticos Compuestos 100M Fibra PPAL Adamo","","","Disponible","3","","","66329","66329","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","1-AH1BC Plasticos Compuestos 100M Fibra PPAL Adamo","1-AH1BC Plasticos Compuestos 100M Fibra PPAL Adamo","","OK"
"67281","67281","Contesta Teleservicios","Contesta Teleservicios","10.97.18.213","10.97.18.213","Contesta Teleservicios_F38457_ 600Mbps FO de Ufinet","Contesta Teleservicios_F38457_ 600Mbps FO de Ufinet","","","Disponible","3","","","67280","67280","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Contesta Teleservicios_F38457_ 600Mbps FO de Ufinet","Contesta Teleservicios_F38457_ 600Mbps FO de Ufinet","","OK"
